|datasheet_id|line|line_in_wargear|dice|name|description|range|type|A|BS_WS|S|AP|D|Unnamed: 13
5815|2764|2.0|1||Close combat weapon||Melee|Melee|4|3|3|0|1|
5816|2765|1.0|1||Laspistol|"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>"|12|Ranged|1|4|3|0|1|
5817|2765|2.0|1||Force-orb cane|"<a href=""/wh40k10ed/the-rules/core-rules/#Psychic-Weapons-and-Abilities"">psychic</a>"|Melee|Melee|3|4|6|-1|D3|
5818|2766|1.0|1||Mk 1 assault weapon|"<a href=""/wh40k10ed/the-rules/core-rules/#Assault"">ASSAULT</a>"|24|Ranged|4|3|5|-1|1|
5819|2766|2.0|1||Power claw||Melee|Melee|3|4|8|-2|2|
5820|2767|1.0|1||Agent firearm|"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>"|12|Ranged|1|3|4|-1|1|
5821|2767|2.0|1||Heavy bolter|"<a href=""/wh40k10ed/the-rules/core-rules/#Heavy"">heavy</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits 1</a>"|36|Ranged|3|4|5|-1|2|
5822|2767|3.0|1||Multi-melta|"<a href=""/wh40k10ed/the-rules/core-rules/#Heavy"">heavy</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Melta"">melta 2</a>"|18|Ranged|2|4|9|-4|D6|
5823|2767|4.0|1||Plasma cannon – standard|"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Heavy"">heavy</a>"|36|Ranged|D3|4|7|-1|1|
5824|2767|5.0|2||Plasma cannon – supercharge|"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Hazardous"">hazardous</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Heavy"">heavy</a>"|36|Ranged|D3|4|8|-2|2|
5825|2767|6.0|1||Plasma pistol – standard|"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>"|12|Ranged|1|3|7|-1|1|
5826|2767|7.0|2||Plasma pistol – supercharge|"<a href=""/wh40k10ed/the-rules/core-rules/#Hazardous"">hazardous</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>"|12|Ranged|1|3|8|-2|2|
5827|2767|8.0|1||Agent melee weapon||Melee|Melee|3|3|3|0|1|
5828|2767|9.0|1||Eviscerator|"<a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>"|Melee|Melee|2|3|6|-2|2|
5829|2767|10.0|1||Mystic stave|"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">ANTI-INFANTRy 4+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Psychic-Weapons-and-Abilities"">psychic</a>"|Melee|Melee|2|3|5|-1|D3|
5830|2768|1.0|1||Hunter-killer missile|one shot|48|Ranged|1|2|14|-3|D6|
5831|2768|2.0|1||Multi-melta|"<a href=""/wh40k10ed/the-rules/core-rules/#Melta"">melta 2</a>"|18|Ranged|2|3|9|-4|D6|
5832|2768|3.0|1||Storm bolter|"<a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 2</a>"|24|Ranged|2|3|4|0|1|
5833|2768|4.0|1||Twin assault cannon|"<a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>"|24|Ranged|6|3|6|0|1|
5834|2768|5.0|1||Twin heavy bolter|"<a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits 1</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>"|36|Ranged|3|3|5|-1|2|
5835|2768|6.0|1||Twin lascannon|"<a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>"|48|Ranged|1|3|12|-3|D6+1|
5836|2768|7.0|1||Twin psycannon|"<a href=""/wh40k10ed/the-rules/core-rules/#Psychic-Weapons-and-Abilities"">psychic</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>"|24|Ranged|3|3|8|-1|2|
5837|2768|8.0|1||Armoured tracks||Melee|Melee|3|4|6|0|1|
5838|2769|1.0|1||Conversion beam cannon|"conversion, <a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits d3</a>"|24|Ranged|1|3|10|-2|3|
5839|2769|2.0|1||Graviton pulsar|"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">ANTI-VEHICLE 2+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Blast"">BLAST</a>"|24|Ranged|D6|3|7|-1|2|
5840|2769|3.0|1||Lightning lock|"<a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits 2</a>"|36|Ranged|6|3|8|0|1|
5841|2769|4.0|1||Rad cleanser|"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-infantry 2+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Ignores-Cover"">ignores cover</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Torrent"">torrent</a>"|12|Ranged|D6||2|0|1|
5842|2769|5.0|1||Volkite veuglaire|"<a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>"|36|Ranged|4|3|8|0|2|
5843|2769|6.0|1||Armoured feet||Melee|Melee|4|3|6|0|1|
5844|2769|7.0|1||Siege claw||Melee|Melee|4|3|12|-3|D6+2|
5845|2770|1.0|1||Hekhtur’s pistol|"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>"|12|Ranged|1|2|5|-1|2|
5846|2770|2.0|1||Close combat weapon||Melee|Melee|2|2|3|0|1|
5847|2771|1.0|1||Bolt pistol|"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>"|12|Ranged|1|3|4|0|1|
5848|2771|2.0|1||Sanctity|"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-chaos 2+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Precision"">precision</a>"|Melee|Melee|4|2|6|-2|2|
5849|2771|3.0|1||The Outcast’s Weapons|"<a href=""/wh40k10ed/the-rules/core-rules/#Precision"">precision</a>"|Melee|Melee|6|2|4|-2|1|
5850|2772|1.0|1||Bolt Pistol|"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">PISTOL</a>"|12|Ranged|1|3|4|0|1|
5851|2772|2.0|1||Bolt rifle||24|Ranged|2|3|4|-1|1|
5852|2772|3.0|1||Master-crafted bolt rifle|"<a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">DEVASTATING WOUNDS</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">RAPID FIRE 1</a>"|24|Ranged|2|2|4|-1|2|
5853|2772|4.0|1||Master-crafted heavy bolter|"<a href=""/wh40k10ed/the-rules/core-rules/#Heavy"">HEAVY</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">SUSTAINED HITS 2</a>"|36|Ranged|3|3|5|-1|3|
5854|2772|5.0|1||Close combat weapon||Melee|Melee|5|3|4|0|1|
5855|2772|6.0|1||Master-crafted power weapon|"<a href=""/wh40k10ed/the-rules/core-rules/#Precision"">PRECISION</a>"|Melee|Melee|6|2|5|-2|2|
5856|2773|1.0|1||Absolvor bolt pistol|"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">PISTOL</a>"|18|Ranged|1|3|5|-1|2|
5857|2773|2.0|1||Reductor pistol|"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">PISTOL</a>"|3|Ranged|1|3|4|-4|2|
5858|2773|3.0|1||Close combat weapon||Melee|Melee|4|3|4|0|1|
5859|2775|1.0|1||Bolt Pistol|"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">PISTOL</a>"|12|Ranged|1|3|4|0|1|
5860|2775|2.0|1||Bolt rifle|"<a href=""/wh40k10ed/the-rules/core-rules/#Assault"">ASSAULT</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Heavy"">HEAVY</a>"|24|Ranged|2|3|4|-1|1|
5861|2775|3.0|1||Close combat weapon||Melee|Melee|5|2|4|0|1|
5862|2775|4.0|1||Power weapon||Melee|Melee|5|2|5|-2|1|
5863|2776|1.0|1||Hand flamer|"<a href=""/wh40k10ed/the-rules/core-rules/#Ignores-Cover"">IGNORES COVER</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">PISTOL</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Torrent"">TORRENT</a>"|12|Ranged|D6||3|0|1|
5864|2776|2.0|1||Heavy bolt pistol|"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>"|18|Ranged|1|3|4|-1|1|
5865|2776|3.0|1||Plasma pistol - standard|"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">PISTOL</a>"|12|Ranged|1|3|7|-2|1|
5866|2776|3.0|2||Plasma pistol - supercharge|"<a href=""/wh40k10ed/the-rules/core-rules/#Hazardous"">HAZARDOUS</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">PISTOL</a>"|12|Ranged|1|3|8|-3|2|
5867|2776|4.0|1||Astartes chainsword||Melee|Melee|4|3|4|-1|1|
5868|2776|5.0|1||Power weapon||Melee|Melee|5|2|5|-2|1|
5869|2776|6.0|1||Power fist||Melee|Melee|3|3|8|-2|2|
5870|2779|1.0|1||Bolt pistol|"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>"|12|Ranged|1|3|4|0|1|
5871|2779|2.0|1||Bolt sniper rifle|"<a href=""/wh40k10ed/the-rules/core-rules/#Heavy"">heavy</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Precision"">precision</a>"|36|Ranged|1|3|5|-2|3|
5872|2779|3.0|1||Deathwatch bolt carbine|"<a href=""/wh40k10ed/the-rules/core-rules/#Lethal-Hits"">lethal hits</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Precision"">precision</a>"|24|Ranged|2|3|5|-1|1|
5873|2779|4.0|1||Deathwatch marksman bolt carbine|"<a href=""/wh40k10ed/the-rules/core-rules/#Heavy"">heavy</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Lethal-Hits"">lethal hits</a>"|24|Ranged|2|3|5|-1|1|
5874|2779|5.0|1||Deathwatch occulus bolt carbine|"<a href=""/wh40k10ed/the-rules/core-rules/#Assault"">assault</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Ignores-Cover"">ignores cover</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Lethal-Hits"">lethal hits</a>"|24|Ranged|2|3|5|-1|1|
5875|2779|6.0|1||Instigator bolt carbine|"<a href=""/wh40k10ed/the-rules/core-rules/#Heavy"">heavy</a>"|24|Ranged|1|3|4|-2|2|
5876|2779|7.0|1||Las fusil|"<a href=""/wh40k10ed/the-rules/core-rules/#Heavy"">heavy</a>"|36|Ranged|1|3|9|-3|D6|
5877|2779|8.0|1||Special-issue bolt pistol|"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Precision"">precision</a>"|12|Ranged|1|3|4|-1|1|
5878|2779|9.0|1||Close combat weapon||Melee|Melee|3|3|4|0|1|
5879|2779|10.0|1||Combat knife|"<a href=""/wh40k10ed/the-rules/core-rules/#Precision"">precision</a>"|Melee|Melee|4|3|4|-1|1|
5880|2779|11.0|1||Paired combat blades|"<a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits 1</a>"|Melee|Melee|3|3|4|-1|1|
5881|2780|1.0|1||Astartes grenade launcher – frag|"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>"|24|Ranged|D3|3|4|0|1|
5882|2780|1.0|2||Astartes grenade launcher – krak||24|Ranged|1|3|9|-2|D3|
5883|2780|2.0|1||Bolt pistol|"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>"|12|Ranged|1|3|4|0|1|
5884|2780|3.0|1||Castellan launcher|"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Indirect-Fire"">indirect fire</a>"|36|Ranged|D3|3|4|0|1|
5885|2780|4.0|1||Deathwatch bolt rifle|"<a href=""/wh40k10ed/the-rules/core-rules/#Assault"">assault</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Heavy"">heavy</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Lethal-Hits"">lethal hits</a>"|24|Ranged|2|3|5|-2|1|
5886|2780|5.0|1||Hand flamer|"<a href=""/wh40k10ed/the-rules/core-rules/#Ignores-Cover"">ignores cover</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Torrent"">torrent</a>"|12|Ranged|D6||3|0|1|
5887|2780|6.0|1||Heavy bolt pistol|"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>"|18|Ranged|1|3|4|-1|1|
5888|2780|7.0|1||Plasma incinerator – standard|"<a href=""/wh40k10ed/the-rules/core-rules/#Assault"">assault</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Heavy"">heavy</a>"|24|Ranged|2|3|7|-2|1|
5889|2780|8.0|2||Plasma incinerator – supercharge|"<a href=""/wh40k10ed/the-rules/core-rules/#Assault"">assault</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Hazardous"">hazardous</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Heavy"">heavy</a>"|24|Ranged|2|3|8|-3|2|
5890|2780|9.0|1||Plasma pistol - standard|"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">PISTOL</a>"|12|Ranged|1|3|7|-2|1|
5891|2780|9.0|2||Plasma pistol - supercharge|"<a href=""/wh40k10ed/the-rules/core-rules/#Hazardous"">HAZARDOUS</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">PISTOL</a>"|12|Ranged|1|3|8|-3|2|
5892|2780|10.0|1||Pyreblaster|"<a href=""/wh40k10ed/the-rules/core-rules/#Ignores-Cover"">ignores cover</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Torrent"">torrent</a>"|12|Ranged|D6||5|0|1|
5893|2780|11.0|1||Superfrag rocket launcher|"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Heavy"">heavy</a>"|48|Ranged|D6+1|4|5|0|1|
5894|2780|12.0|1||Superkrak rocket launcher|"<a href=""/wh40k10ed/the-rules/core-rules/#Heavy"">heavy</a>"|48|Ranged|1|4|10|-2|D6+1|
5895|2780|13.0|1||Vengor launcher|"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Indirect-Fire"">indirect fire</a>"|48|Ranged|D6|2|7|-1|2|
5896|2780|14.0|1||Astartes chainsword||Melee|Melee|4|3|4|-1|1|
5897|2780|15.0|1||Close combat weapon||Melee|Melee|3|3|4|0|1|
5898|2780|16.0|1||Power fist||Melee|Melee|3|3|8|-2|2|
5899|2780|17.0|1||Power weapon||Melee|Melee|4|3|5|-2|1|
5900|2780|18.0|1||Thunder hammer|"<a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>"|Melee|Melee|3|4|8|-2|2|
5901|2781|1.0|1||Auto boltstorm gauntlets|"<a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>"|18|Ranged|3|3|4|0|1|
5902|2781|2.0|1||Bolt pistol|"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">PISTOL</a>"|12|Ranged|1|3|4|0|1|
5903|2781|3.0|1||Deathwatch heavy bolt rifle|"<a href=""/wh40k10ed/the-rules/core-rules/#Assault"">assault</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Heavy"">heavy</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Lethal-Hits"">lethal hits</a>"|30|Ranged|2|3|5|-2|2|
5904|2781|4.0|1||Deathwatch heavy bolter|"<a href=""/wh40k10ed/the-rules/core-rules/#Assault"">assault</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Heavy"">heavy</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Lethal-Hits"">lethal hits</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits 1</a>"|36|Ranged|3|3|5|-2|3|
5905|2781|5.0|1||Fragstorm grenade launcher|"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>"|18|Ranged|D6|3|4|0|1|
5906|2781|6.0|1||Flamestorm gauntlets|"<a href=""/wh40k10ed/the-rules/core-rules/#Ignores-Cover"">ignores cover</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Torrent"">torrent</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>"|12|Ranged|D6+1||4|0|1|
5907|2781|7.0|1||Melta rifle|"<a href=""/wh40k10ed/the-rules/core-rules/#Heavy"">heavy</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Melta"">melta 2</a>"|18|Ranged|1|3|9|-4|D6|
5908|2781|8.0|1||Multi-melta|"<a href=""/wh40k10ed/the-rules/core-rules/#Heavy"">heavy</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Melta"">melta 2</a>"|18|Ranged|2|4|9|-4|D6|
5909|2781|9.0|1||Close combat weapon||Melee|Melee|3|3|4|0|1|
5910|2781|10.0|1||Twin power fists|"<a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>"|Melee|Melee|3|3|8|-2|2|
5911|2783|1.0|1||Boltgun||24|Ranged|2|3|4|0|1|
5912|2783|2.0|1||Combi-weapon|"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-infantry 4+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 1</a>"|24|Ranged|1|4|4|-1|1|
5913|2783|3.0|1||Deathwatch shotgun|"<a href=""/wh40k10ed/the-rules/core-rules/#Assault"">assault</a>"|24|Ranged|2|3|4|0|2|
5914|2783|4.0|1||Frag cannon|"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Heavy"">heavy</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire d3</a>"|18|Ranged|D3|4|7|-1|2|
5915|2783|5.0|1||Infernus heavy bolter – heavy bolter|"<a href=""/wh40k10ed/the-rules/core-rules/#Heavy"">heavy</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits 1</a>"|36|Ranged|3|4|5|-1|2|
5916|2783|6.0|2||Infernus heavy bolter – heavy flamer|"<a href=""/wh40k10ed/the-rules/core-rules/#Ignores-Cover"">ignores cover</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Torrent"">torrent</a>"|12|Ranged|D6||5|-1|1|
5917|2783|7.0|1||Stalker-pattern boltgun|"<a href=""/wh40k10ed/the-rules/core-rules/#Heavy"">heavy</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Precision"">precision</a>"|24|Ranged|1|3|4|-1|2|
5918|2783|8.0|1||Black Shield blades|"<a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>"|Melee|Melee|4|3|5|-2|1|
5919|2783|9.0|1||Close combat weapon||Melee|Melee|3|3|4|0|1|
5920|2783|10.0|1||Deathwatch thunder hammer|"<a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>"|Melee|Melee|3|4|10|-2|3|
5921|2783|11.0|1||Power weapon||Melee|Melee|3|3|5|-2|1|
5922|2783|12.0|1||Xenophase blade|"<a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>"|Melee|Melee|4|3|5|-2|1|
5923|2786|1.0|1||Bellicatus missile array – frag|"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>"|48|Ranged|D6|3|4|0|1|
5924|2786|2.0|2||Bellicatus missile array – Icarus|"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-fly 2+</a>"|48|Ranged|D3|3|8|-1|2|
5925|2786|3.0|3||Bellicatus missile array – krak||48|Ranged|1|3|8|-2|D6|
5926|2786|4.0|1||Fragstorm grenade launcher|"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>"|18|Ranged|D6|3|4|0|1|
5927|2786|5.0|1||Ironhail heavy stubber|"<a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 3</a>"|36|Ranged|3|3|4|0|1|
5928|2786|6.0|1||Ironhail skytalon array|"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-fly 4+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits 1</a>"|36|Ranged|8|3|4|0|1|
5929|2786|7.0|1||Multi-melta|"<a href=""/wh40k10ed/the-rules/core-rules/#Melta"">melta 2</a>"|18|Ranged|2|3|9|-4|D6|
5930|2786|8.0|1||Storm bolter|"<a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 2</a>"|24|Ranged|2|3|4|0|1|
5931|2786|9.0|1||Armoured hull||Melee|Melee|3|4|6|0|1|
5932|2787|1.0|1||Fragstorm grenade launcher|"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>"|18|Ranged|D6|3|4|0|1|
5933|2787|2.0|1||Icarus rocket pod|"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-fly 2+</a>"|24|Ranged|D3|3|8|-1|2|
5934|2787|3.0|1||Ironhail heavy stubber|"<a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 3</a>"|36|Ranged|3|3|4|0|1|
5935|2787|4.0|1||Lancer laser destroyer|"<a href=""/wh40k10ed/the-rules/core-rules/#Heavy"">heavy</a>"|72|Ranged|2|3|14|-4|D6+3|
5936|2787|5.0|1||Multi-melta|"<a href=""/wh40k10ed/the-rules/core-rules/#Melta"">melta 2</a>"|18|Ranged|2|3|9|-4|D6|
5937|2787|6.0|1||Storm bolter|"<a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 2</a>"|24|Ranged|2|3|4|0|1|
5938|2787|7.0|1||Armoured hull||Melee|Melee|3|4|6|0|1|
5939|2788|1.0|1||Icarus rocket pod|"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-fly 2+</a>"|24|Ranged|D3|3|8|-1|2|
5940|2788|2.0|1||Ironhail heavy stubber|"<a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 3</a>"|36|Ranged|3|3|4|0|1|
5941|2788|3.0|1||Multi-melta|"<a href=""/wh40k10ed/the-rules/core-rules/#Melta"">melta 2</a>"|18|Ranged|2|3|9|-4|D6|
5942|2788|4.0|1||Twin las-talon|"<a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>"|36|Ranged|2|3|10|-3|D6+1|
5943|2788|5.0|1||Armoured hull||Melee|Melee|3|4|6|0|1|
5944|2789|1.0|1||Icarus rocket pod|"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-fly 2+</a>"|24|Ranged|D3|3|8|-1|2|
5945|2789|2.0|1||Ironhail heavy stubber|"<a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 3</a>"|36|Ranged|3|3|4|0|1|
5946|2789|3.0|1||Multi-melta|"<a href=""/wh40k10ed/the-rules/core-rules/#Melta"">melta 2</a>"|18|Ranged|2|3|9|-4|D6|
5947|2789|4.0|1||Tempest bolter|"<a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 4</a>"|24|Ranged|4|3|4|-1|1|
5948|2789|5.0|1||Twin heavy onslaught gatling cannon|"<a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>"|24|Ranged|12|3|6|0|1|
5949|2789|6.0|1||Armoured hull||Melee|Melee|3|4|6|0|1|
5950|2790|1.0|1||Heavy laser destroyer|"<a href=""/wh40k10ed/the-rules/core-rules/#Heavy"">heavy</a>"|72|Ranged|2|3|16|-4|D6+4|
5951|2790|2.0|1||Heavy onslaught gatling cannon|"<a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>"|24|Ranged|12|3|6|0|1|
5952|2790|3.0|1||Icarus rocket pod|"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-fly 2+</a>"|24|Ranged|D3|3|8|-1|2|
5953|2790|4.0|1||Ironhail heavy stubber|"<a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 3</a>"|36|Ranged|3|3|4|0|1|
5954|2790|5.0|1||Macro plasma incinerator – standard|"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>"|36|Ranged|D6+1|3|8|-3|2|
5955|2790|6.0|2||Macro plasma incinerator – supercharge|"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Hazardous"">hazardous</a>"|36|Ranged|D6+1|3|9|-4|3|
5956|2790|7.0|1||Multi-melta|"<a href=""/wh40k10ed/the-rules/core-rules/#Melta"">melta 2</a>"|18|Ranged|2|3|9|-4|D6|
5957|2790|8.0|1||Repulsor Executioner defensive array||24|Ranged|10|3|4|0|1|
5958|2790|9.0|1||Twin heavy bolter|"<a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits 1</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>"|36|Ranged|3|3|5|-1|2|
5959|2790|10.0|1||Twin Icarus ironhail heavy stubber|"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-fly 4+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 3</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>"|36|Ranged|3|3|4|0|1|
5960|2790|11.0|1||Armoured hull||Melee|Melee|6|4|8|0|1|
5961|2791|1.0|1||Heavy onslaught gatling cannon|"<a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>"|24|Ranged|12|3|6|0|1|
5962|2791|2.0|1||Hunter-slayer missile|"<a href=""/wh40k10ed/the-rules/core-rules/#Indirect-Fire"">indirect fire</a>, one shot"|48|Ranged|1|2|14|-3|D6|
5963|2791|3.0|1||Las-talon||36|Ranged|2|3|10|-3|D6|
5964|2791|4.0|1||Multi-melta|"<a href=""/wh40k10ed/the-rules/core-rules/#Melta"">melta 2</a>"|18|Ranged|2|3|9|-4|D6|
5965|2791|5.0|1||Repulsor defensive array||24|Ranged|18|3|4|0|1|
5966|2791|6.0|1||Twin heavy bolter|"<a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits 1</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>"|36|Ranged|3|3|5|-1|2|
5967|2791|7.0|1||Twin lascannon|"<a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>"|48|Ranged|1|3|12|-3|D6+1|
5968|2791|8.0|1||Armoured hull||Melee|Melee|6|4|8|0|1|
